abstract_sku,metric_name,raw_value,store,locale
M23455,pdp_impressions,1906,DE,"de_DE,en_US"
M23455,top_seller,190,DE,"de_DE,en_US"
M23455,random,0,DE,"de_DE,en_US"
M23456,pdp_impressions,2652,DE,"de_DE,en_US"
M23456,top_seller,144,DE,"de_DE,en_US"
M23456,random,0,DE,"de_DE,en_US"
M23457,pdp_impressions,5038,DE,"de_DE,en_US"
M23457,top_seller,92,DE,"de_DE,en_US"
M23457,random,0,DE,"de_DE,en_US"
M23459,pdp_impressions,4483,DE,"de_DE,en_US"
M23459,top_seller,17,DE,"de_DE,en_US"
M23459,random,0,DE,"de_DE,en_US"
M23460,pdp_impressions,106,DE,"de_DE,en_US"
M23460,top_seller,80,DE,"de_DE,en_US"
M23460,random,0,DE,"de_DE,en_US"
M23461,pdp_impressions,5152,DE,"de_DE,en_US"
M23461,top_seller,254,DE,"de_DE,en_US"
M23461,random,0,DE,"de_DE,en_US"
M23462,pdp_impressions,1525,DE,"de_DE,en_US"
M23462,top_seller,141,DE,"de_DE,en_US"
M23462,random,0,DE,"de_DE,en_US"
M23463,pdp_impressions,23,DE,"de_DE,en_US"
M23463,top_seller,440,DE,"de_DE,en_US"
M23463,random,0,DE,"de_DE,en_US"
M23467,pdp_impressions,2167,DE,"de_DE,en_US"
M23467,top_seller,3,DE,"de_DE,en_US"
M23467,random,0,DE,"de_DE,en_US"
M23468,pdp_impressions,1020,DE,"de_DE,en_US"
M23468,top_seller,15,DE,"de_DE,en_US"
M23468,random,0,DE,"de_DE,en_US"
M23469,pdp_impressions,10206,DE,"de_DE,en_US"
M23469,top_seller,76,DE,"de_DE,en_US"
M23469,random,0,DE,"de_DE,en_US"
M23470,pdp_impressions,6391,DE,"de_DE,en_US"
M23470,top_seller,95,DE,"de_DE,en_US"
M23470,random,0,DE,"de_DE,en_US"
M23471,pdp_impressions,787,DE,"de_DE,en_US"
M23471,top_seller,92,DE,"de_DE,en_US"
M23471,random,0,DE,"de_DE,en_US"
M23472,pdp_impressions,5822,DE,"de_DE,en_US"
M23472,top_seller,1,DE,"de_DE,en_US"
M23472,random,0,DE,"de_DE,en_US"
M23473,pdp_impressions,2782,DE,"de_DE,en_US"
M23473,top_seller,82,DE,"de_DE,en_US"
M23473,random,0,DE,"de_DE,en_US"
M23475,pdp_impressions,2125,DE,"de_DE,en_US"
M23475,top_seller,28,DE,"de_DE,en_US"
M23475,random,0,DE,"de_DE,en_US"
M23476,pdp_impressions,2477,DE,"de_DE,en_US"
M23476,top_seller,23,DE,"de_DE,en_US"
M23476,random,0,DE,"de_DE,en_US"
M23477,pdp_impressions,8023,DE,"de_DE,en_US"
M23477,top_seller,87,DE,"de_DE,en_US"
M23477,random,0,DE,"de_DE,en_US"
M23478,pdp_impressions,1162,DE,"de_DE,en_US"
M23478,top_seller,11,DE,"de_DE,en_US"
M23478,random,0,DE,"de_DE,en_US"
M23479,pdp_impressions,1075,DE,"de_DE,en_US"
M23479,top_seller,422,DE,"de_DE,en_US"
M23479,random,0,DE,"de_DE,en_US"
M23482,pdp_impressions,1868,DE,"de_DE,en_US"
M23482,top_seller,317,DE,"de_DE,en_US"
M23482,random,0,DE,"de_DE,en_US"
M23484,pdp_impressions,8364,DE,"de_DE,en_US"
M23484,top_seller,300,DE,"de_DE,en_US"
M23484,random,0,DE,"de_DE,en_US"
M23486,pdp_impressions,883,DE,"de_DE,en_US"
M23486,top_seller,11,DE,"de_DE,en_US"
M23486,random,0,DE,"de_DE,en_US"
M23487,pdp_impressions,3541,DE,"de_DE,en_US"
M23487,top_seller,12,DE,"de_DE,en_US"
M23487,random,0,DE,"de_DE,en_US"
M23488,pdp_impressions,1903,DE,"de_DE,en_US"
M23488,top_seller,213,DE,"de_DE,en_US"
M23488,random,0,DE,"de_DE,en_US"
M23510,pdp_impressions,475,DE,"de_DE,en_US"
M23510,top_seller,278,DE,"de_DE,en_US"
M23510,random,0,DE,"de_DE,en_US"
M23512,pdp_impressions,339,DE,"de_DE,en_US"
M23512,top_seller,4,DE,"de_DE,en_US"
M23512,random,0,DE,"de_DE,en_US"
M23513,pdp_impressions,1004,DE,"de_DE,en_US"
M23513,top_seller,74,DE,"de_DE,en_US"
M23513,random,0,DE,"de_DE,en_US"
M2365,pdp_impressions,9737,DE,"de_DE,en_US"
M2365,top_seller,260,DE,"de_DE,en_US"
M2365,random,0,DE,"de_DE,en_US"
M2366,pdp_impressions,4345,DE,"de_DE,en_US"
M2366,top_seller,178,DE,"de_DE,en_US"
M2366,random,0,DE,"de_DE,en_US"
M23720,pdp_impressions,2951,DE,"de_DE,en_US"
M23720,top_seller,226,DE,"de_DE,en_US"
M23720,random,0,DE,"de_DE,en_US"
M23721,pdp_impressions,1943,DE,"de_DE,en_US"
M23721,top_seller,109,DE,"de_DE,en_US"
M23721,random,0,DE,"de_DE,en_US"
M23722,pdp_impressions,2308,DE,"de_DE,en_US"
M23722,top_seller,73,DE,"de_DE,en_US"
M23722,random,0,DE,"de_DE,en_US"
M23723,pdp_impressions,1030,DE,"de_DE,en_US"
M23723,top_seller,425,DE,"de_DE,en_US"
M23723,random,0,DE,"de_DE,en_US"
M23724,pdp_impressions,7413,DE,"de_DE,en_US"
M23724,top_seller,39,DE,"de_DE,en_US"
M23724,random,0,DE,"de_DE,en_US"
M23725,pdp_impressions,6091,DE,"de_DE,en_US"
M23725,top_seller,155,DE,"de_DE,en_US"
M23725,random,0,DE,"de_DE,en_US"
M23726,pdp_impressions,3811,DE,"de_DE,en_US"
M23726,top_seller,2,DE,"de_DE,en_US"
M23726,random,0,DE,"de_DE,en_US"
M23727,pdp_impressions,2805,DE,"de_DE,en_US"
M23727,top_seller,278,DE,"de_DE,en_US"
M23727,random,0,DE,"de_DE,en_US"
M23729,pdp_impressions,1374,DE,"de_DE,en_US"
M23729,top_seller,23,DE,"de_DE,en_US"
M23729,random,0,DE,"de_DE,en_US"
M23730,pdp_impressions,2499,DE,"de_DE,en_US"
M23730,top_seller,11,DE,"de_DE,en_US"
M23730,random,0,DE,"de_DE,en_US"
M23731,pdp_impressions,5718,DE,"de_DE,en_US"
M23731,top_seller,65,DE,"de_DE,en_US"
M23731,random,0,DE,"de_DE,en_US"
M23732,pdp_impressions,8975,DE,"de_DE,en_US"
M23732,top_seller,11,DE,"de_DE,en_US"
M23732,random,0,DE,"de_DE,en_US"
M23751,pdp_impressions,14800,DE,"de_DE,en_US"
M23751,top_seller,14,DE,"de_DE,en_US"
M23751,random,0,DE,"de_DE,en_US"
M23764,pdp_impressions,4120,DE,"de_DE,en_US"
M23764,top_seller,29,DE,"de_DE,en_US"
M23764,random,0,DE,"de_DE,en_US"
M23766,pdp_impressions,7231,DE,"de_DE,en_US"
M23766,top_seller,153,DE,"de_DE,en_US"
M23766,random,0,DE,"de_DE,en_US"
M23770,pdp_impressions,5622,DE,"de_DE,en_US"
M23770,top_seller,13,DE,"de_DE,en_US"
M23770,random,0,DE,"de_DE,en_US"
M23771,pdp_impressions,1536,DE,"de_DE,en_US"
M23771,top_seller,95,DE,"de_DE,en_US"
M23771,random,0,DE,"de_DE,en_US"
M23777,pdp_impressions,2024,DE,"de_DE,en_US"
M23777,top_seller,386,DE,"de_DE,en_US"
M23777,random,0,DE,"de_DE,en_US"
M2393,pdp_impressions,4529,DE,"de_DE,en_US"
M2393,top_seller,16,DE,"de_DE,en_US"
M2393,random,0,DE,"de_DE,en_US"
M24143,pdp_impressions,823,DE,"de_DE,en_US"
M24143,top_seller,252,DE,"de_DE,en_US"
M24143,random,0,DE,"de_DE,en_US"
M24416,pdp_impressions,10243,DE,"de_DE,en_US"
M24416,top_seller,10,DE,"de_DE,en_US"
M24416,random,0,DE,"de_DE,en_US"
M24417,pdp_impressions,3049,DE,"de_DE,en_US"
M24417,top_seller,245,DE,"de_DE,en_US"
M24417,random,0,DE,"de_DE,en_US"
M24418,pdp_impressions,803,DE,"de_DE,en_US"
M24418,top_seller,98,DE,"de_DE,en_US"
M24418,random,0,DE,"de_DE,en_US"
M24563,pdp_impressions,1534,DE,"de_DE,en_US"
M24563,top_seller,35,DE,"de_DE,en_US"
M24563,random,0,DE,"de_DE,en_US"
M24605,pdp_impressions,5450,DE,"de_DE,en_US"
M24605,top_seller,18,DE,"de_DE,en_US"
M24605,random,0,DE,"de_DE,en_US"
M24606,pdp_impressions,1751,DE,"de_DE,en_US"
M24606,top_seller,65,DE,"de_DE,en_US"
M24606,random,0,DE,"de_DE,en_US"
M24609,pdp_impressions,1884,DE,"de_DE,en_US"
M24609,top_seller,5,DE,"de_DE,en_US"
M24609,random,0,DE,"de_DE,en_US"
M24610,pdp_impressions,2525,DE,"de_DE,en_US"
M24610,top_seller,1,DE,"de_DE,en_US"
M24610,random,0,DE,"de_DE,en_US"
M24612,pdp_impressions,453,DE,"de_DE,en_US"
M24612,top_seller,144,DE,"de_DE,en_US"
M24612,random,0,DE,"de_DE,en_US"
M24613,pdp_impressions,5214,DE,"de_DE,en_US"
M24613,top_seller,4,DE,"de_DE,en_US"
M24613,random,0,DE,"de_DE,en_US"
M24632,pdp_impressions,1929,DE,"de_DE,en_US"
M24632,top_seller,23,DE,"de_DE,en_US"
M24632,random,0,DE,"de_DE,en_US"
M24637,pdp_impressions,7645,DE,"de_DE,en_US"
M24637,top_seller,23,DE,"de_DE,en_US"
M24637,random,0,DE,"de_DE,en_US"
M2495,pdp_impressions,5853,DE,"de_DE,en_US"
M2495,top_seller,5,DE,"de_DE,en_US"
M2495,random,0,DE,"de_DE,en_US"
M25598,pdp_impressions,4057,DE,"de_DE,en_US"
M25598,top_seller,230,DE,"de_DE,en_US"
M25598,random,0,DE,"de_DE,en_US"
M25599,pdp_impressions,2863,DE,"de_DE,en_US"
M25599,top_seller,204,DE,"de_DE,en_US"
M25599,random,0,DE,"de_DE,en_US"
M25600,pdp_impressions,13321,DE,"de_DE,en_US"
M25600,top_seller,21,DE,"de_DE,en_US"
M25600,random,0,DE,"de_DE,en_US"
M26415,pdp_impressions,355,DE,"de_DE,en_US"
M26415,top_seller,9,DE,"de_DE,en_US"
M26415,random,0,DE,"de_DE,en_US"
M26416,pdp_impressions,42,DE,"de_DE,en_US"
M26416,top_seller,152,DE,"de_DE,en_US"
M26416,random,0,DE,"de_DE,en_US"
M26417,pdp_impressions,1586,DE,"de_DE,en_US"
M26417,top_seller,29,DE,"de_DE,en_US"
M26417,random,0,DE,"de_DE,en_US"
M26418,pdp_impressions,2267,DE,"de_DE,en_US"
M26418,top_seller,50,DE,"de_DE,en_US"
M26418,random,0,DE,"de_DE,en_US"
M26419,pdp_impressions,10635,DE,"de_DE,en_US"
M26419,top_seller,159,DE,"de_DE,en_US"
M26419,random,0,DE,"de_DE,en_US"
M26420,pdp_impressions,99,DE,"de_DE,en_US"
M26420,top_seller,57,DE,"de_DE,en_US"
M26420,random,0,DE,"de_DE,en_US"
M26831,pdp_impressions,559,DE,"de_DE,en_US"
M26831,top_seller,20,DE,"de_DE,en_US"
M26831,random,0,DE,"de_DE,en_US"
M29455,pdp_impressions,14764,DE,"de_DE,en_US"
M29455,top_seller,39,DE,"de_DE,en_US"
M29455,random,0,DE,"de_DE,en_US"
M29456,pdp_impressions,1294,DE,"de_DE,en_US"
M29456,top_seller,20,DE,"de_DE,en_US"
M29456,random,0,DE,"de_DE,en_US"
M29468,pdp_impressions,360,DE,"de_DE,en_US"
M29468,top_seller,166,DE,"de_DE,en_US"
M29468,random,0,DE,"de_DE,en_US"
M29499,pdp_impressions,5968,DE,"de_DE,en_US"
M29499,top_seller,224,DE,"de_DE,en_US"
M29499,random,0,DE,"de_DE,en_US"
M29501,pdp_impressions,1294,DE,"de_DE,en_US"
M29501,top_seller,174,DE,"de_DE,en_US"
M29501,random,0,DE,"de_DE,en_US"
M29502,pdp_impressions,164,DE,"de_DE,en_US"
M29502,top_seller,15,DE,"de_DE,en_US"
M29502,random,0,DE,"de_DE,en_US"
M29503,pdp_impressions,581,DE,"de_DE,en_US"
M29503,top_seller,102,DE,"de_DE,en_US"
M29503,random,0,DE,"de_DE,en_US"
M29504,pdp_impressions,10829,DE,"de_DE,en_US"
M29504,top_seller,91,DE,"de_DE,en_US"
M29504,random,0,DE,"de_DE,en_US"
M29507,pdp_impressions,1284,DE,"de_DE,en_US"
M29507,top_seller,22,DE,"de_DE,en_US"
M29507,random,0,DE,"de_DE,en_US"
M29523,pdp_impressions,3685,DE,"de_DE,en_US"
M29523,top_seller,524,DE,"de_DE,en_US"
M29523,random,0,DE,"de_DE,en_US"
M29524,pdp_impressions,3539,DE,"de_DE,en_US"
M29524,top_seller,15,DE,"de_DE,en_US"
M29524,random,0,DE,"de_DE,en_US"
M29525,pdp_impressions,305,DE,"de_DE,en_US"
M29525,top_seller,90,DE,"de_DE,en_US"
M29525,random,0,DE,"de_DE,en_US"
M29526,pdp_impressions,6587,DE,"de_DE,en_US"
M29526,top_seller,381,DE,"de_DE,en_US"
M29526,random,0,DE,"de_DE,en_US"
M29529,pdp_impressions,3811,DE,"de_DE,en_US"
M29529,top_seller,103,DE,"de_DE,en_US"
M29529,random,0,DE,"de_DE,en_US"
M29530,pdp_impressions,4283,DE,"de_DE,en_US"
M29530,top_seller,96,DE,"de_DE,en_US"
M29530,random,0,DE,"de_DE,en_US"
M29929,pdp_impressions,9333,DE,"de_DE,en_US"
M29929,top_seller,11,DE,"de_DE,en_US"
M29929,random,0,DE,"de_DE,en_US"
M29930,pdp_impressions,126,DE,"de_DE,en_US"
M29930,top_seller,34,DE,"de_DE,en_US"
M29930,random,0,DE,"de_DE,en_US"
M29931,pdp_impressions,992,DE,"de_DE,en_US"
M29931,top_seller,40,DE,"de_DE,en_US"
M29931,random,0,DE,"de_DE,en_US"
M302,pdp_impressions,1721,DE,"de_DE,en_US"
M302,top_seller,28,DE,"de_DE,en_US"
M302,random,0,DE,"de_DE,en_US"
M39654,pdp_impressions,7380,DE,"de_DE,en_US"
M39654,top_seller,84,DE,"de_DE,en_US"
M39654,random,0,DE,"de_DE,en_US"
M39658,pdp_impressions,7047,DE,"de_DE,en_US"
M39658,top_seller,41,DE,"de_DE,en_US"
M39658,random,0,DE,"de_DE,en_US"
M40490,pdp_impressions,3353,DE,"de_DE,en_US"
M40490,top_seller,108,DE,"de_DE,en_US"
M40490,random,0,DE,"de_DE,en_US"
M40491,pdp_impressions,793,DE,"de_DE,en_US"
M40491,top_seller,344,DE,"de_DE,en_US"
M40491,random,0,DE,"de_DE,en_US"
M432,pdp_impressions,6981,DE,"de_DE,en_US"
M432,top_seller,131,DE,"de_DE,en_US"
M432,random,0,DE,"de_DE,en_US"
M43347,pdp_impressions,31,DE,"de_DE,en_US"
M43347,top_seller,96,DE,"de_DE,en_US"
M43347,random,0,DE,"de_DE,en_US"
M45050,pdp_impressions,2642,DE,"de_DE,en_US"
M45050,top_seller,203,DE,"de_DE,en_US"
M45050,random,0,DE,"de_DE,en_US"
M49207,pdp_impressions,23105,DE,"de_DE,en_US"
M49207,top_seller,116,DE,"de_DE,en_US"
M49207,random,0,DE,"de_DE,en_US"
M49320,pdp_impressions,695,DE,"de_DE,en_US"
M49320,top_seller,5,DE,"de_DE,en_US"
M49320,random,0,DE,"de_DE,en_US"
M49344,pdp_impressions,3107,DE,"de_DE,en_US"
M49344,top_seller,3,DE,"de_DE,en_US"
M49344,random,0,DE,"de_DE,en_US"
M5022,pdp_impressions,2978,DE,"de_DE,en_US"
M5022,top_seller,22,DE,"de_DE,en_US"
M5022,random,0,DE,"de_DE,en_US"
M5043,pdp_impressions,1019,DE,"de_DE,en_US"
M5043,top_seller,173,DE,"de_DE,en_US"
M5043,random,0,DE,"de_DE,en_US"
M5044,pdp_impressions,2759,DE,"de_DE,en_US"
M5044,top_seller,146,DE,"de_DE,en_US"
M5044,random,0,DE,"de_DE,en_US"
M5108,pdp_impressions,22490,DE,"de_DE,en_US"
M5108,top_seller,515,DE,"de_DE,en_US"
M5108,random,0,DE,"de_DE,en_US"
M5113,pdp_impressions,12272,DE,"de_DE,en_US"
M5113,top_seller,105,DE,"de_DE,en_US"
M5113,random,0,DE,"de_DE,en_US"
M5147,pdp_impressions,4063,DE,"de_DE,en_US"
M5147,top_seller,349,DE,"de_DE,en_US"
M5147,random,0,DE,"de_DE,en_US"
M5148,pdp_impressions,296,DE,"de_DE,en_US"
M5148,top_seller,11,DE,"de_DE,en_US"
M5148,random,0,DE,"de_DE,en_US"
M5154,pdp_impressions,3669,DE,"de_DE,en_US"
M5154,top_seller,86,DE,"de_DE,en_US"
M5154,random,0,DE,"de_DE,en_US"
M5155,pdp_impressions,681,DE,"de_DE,en_US"
M5155,top_seller,291,DE,"de_DE,en_US"
M5155,random,0,DE,"de_DE,en_US"
M526,pdp_impressions,3925,DE,"de_DE,en_US"
M526,top_seller,11,DE,"de_DE,en_US"
M526,random,0,DE,"de_DE,en_US"
M527,pdp_impressions,1182,DE,"de_DE,en_US"
M527,top_seller,18,DE,"de_DE,en_US"
M527,random,0,DE,"de_DE,en_US"
M528,pdp_impressions,555,DE,"de_DE,en_US"
M528,top_seller,389,DE,"de_DE,en_US"
M528,random,0,DE,"de_DE,en_US"
M529,pdp_impressions,3347,DE,"de_DE,en_US"
M529,top_seller,115,DE,"de_DE,en_US"
M529,random,0,DE,"de_DE,en_US"
M53235,pdp_impressions,1126,DE,"de_DE,en_US"
M53235,top_seller,241,DE,"de_DE,en_US"
M53235,random,0,DE,"de_DE,en_US"
M53238,pdp_impressions,5762,DE,"de_DE,en_US"
M53238,top_seller,104,DE,"de_DE,en_US"
M53238,random,0,DE,"de_DE,en_US"
M53287,pdp_impressions,2923,DE,"de_DE,en_US"
M53287,top_seller,364,DE,"de_DE,en_US"
M53287,random,0,DE,"de_DE,en_US"
M53288,pdp_impressions,2569,DE,"de_DE,en_US"
M53288,top_seller,8,DE,"de_DE,en_US"
M53288,random,0,DE,"de_DE,en_US"
M53331,pdp_impressions,1656,DE,"de_DE,en_US"
M53331,top_seller,204,DE,"de_DE,en_US"
M53331,random,0,DE,"de_DE,en_US"
M54107,pdp_impressions,6044,DE,"de_DE,en_US"
M54107,top_seller,20,DE,"de_DE,en_US"
M54107,random,0,DE,"de_DE,en_US"
M54110,pdp_impressions,1050,DE,"de_DE,en_US"
M54110,top_seller,39,DE,"de_DE,en_US"
M54110,random,0,DE,"de_DE,en_US"
M54111,pdp_impressions,1891,DE,"de_DE,en_US"
M54111,top_seller,7,DE,"de_DE,en_US"
M54111,random,0,DE,"de_DE,en_US"
M54113,pdp_impressions,569,DE,"de_DE,en_US"
M54113,top_seller,6,DE,"de_DE,en_US"
M54113,random,0,DE,"de_DE,en_US"
M55895,pdp_impressions,3103,DE,"de_DE,en_US"
M55895,top_seller,108,DE,"de_DE,en_US"
M55895,random,0,DE,"de_DE,en_US"
M55936,pdp_impressions,3141,DE,"de_DE,en_US"
M55936,top_seller,86,DE,"de_DE,en_US"
M55936,random,0,DE,"de_DE,en_US"
M55937,pdp_impressions,4366,DE,"de_DE,en_US"
M55937,top_seller,23,DE,"de_DE,en_US"
M55937,random,0,DE,"de_DE,en_US"
M58035,pdp_impressions,3611,DE,"de_DE,en_US"
M58035,top_seller,309,DE,"de_DE,en_US"
M58035,random,0,DE,"de_DE,en_US"
M58095,pdp_impressions,6320,DE,"de_DE,en_US"
M58095,top_seller,88,DE,"de_DE,en_US"
M58095,random,0,DE,"de_DE,en_US"
M58100,pdp_impressions,6414,DE,"de_DE,en_US"
M58100,top_seller,177,DE,"de_DE,en_US"
M58100,random,0,DE,"de_DE,en_US"
M58102,pdp_impressions,69,DE,"de_DE,en_US"
M58102,top_seller,362,DE,"de_DE,en_US"
M58102,random,0,DE,"de_DE,en_US"
M58103,pdp_impressions,12663,DE,"de_DE,en_US"
M58103,top_seller,47,DE,"de_DE,en_US"
M58103,random,0,DE,"de_DE,en_US"
M58104,pdp_impressions,9163,DE,"de_DE,en_US"
M58104,top_seller,29,DE,"de_DE,en_US"
M58104,random,0,DE,"de_DE,en_US"
M58105,pdp_impressions,1975,DE,"de_DE,en_US"
M58105,top_seller,111,DE,"de_DE,en_US"
M58105,random,0,DE,"de_DE,en_US"
M58227,pdp_impressions,5046,DE,"de_DE,en_US"
M58227,top_seller,159,DE,"de_DE,en_US"
M58227,random,0,DE,"de_DE,en_US"
M58228,pdp_impressions,8986,DE,"de_DE,en_US"
M58228,top_seller,159,DE,"de_DE,en_US"
M58228,random,0,DE,"de_DE,en_US"
M58230,pdp_impressions,5828,DE,"de_DE,en_US"
M58230,top_seller,6,DE,"de_DE,en_US"
M58230,random,0,DE,"de_DE,en_US"
M58312,pdp_impressions,3790,DE,"de_DE,en_US"
M58312,top_seller,105,DE,"de_DE,en_US"
M58312,random,0,DE,"de_DE,en_US"
M58313,pdp_impressions,243,DE,"de_DE,en_US"
M58313,top_seller,268,DE,"de_DE,en_US"
M58313,random,0,DE,"de_DE,en_US"
M58314,pdp_impressions,798,DE,"de_DE,en_US"
M58314,top_seller,28,DE,"de_DE,en_US"
M58314,random,0,DE,"de_DE,en_US"
M58315,pdp_impressions,2546,DE,"de_DE,en_US"
M58315,top_seller,76,DE,"de_DE,en_US"
M58315,random,0,DE,"de_DE,en_US"
M58335,pdp_impressions,52,DE,"de_DE,en_US"
M58335,top_seller,20,DE,"de_DE,en_US"
M58335,random,0,DE,"de_DE,en_US"
M58336,pdp_impressions,270,DE,"de_DE,en_US"
M58336,top_seller,43,DE,"de_DE,en_US"
M58336,random,0,DE,"de_DE,en_US"
M61124,pdp_impressions,4320,DE,"de_DE,en_US"
M61124,top_seller,126,DE,"de_DE,en_US"
M61124,random,0,DE,"de_DE,en_US"
M61125,pdp_impressions,3872,DE,"de_DE,en_US"
M61125,top_seller,45,DE,"de_DE,en_US"
M61125,random,0,DE,"de_DE,en_US"
M61240,pdp_impressions,3383,DE,"de_DE,en_US"
M61240,top_seller,36,DE,"de_DE,en_US"
M61240,random,0,DE,"de_DE,en_US"
M62301,pdp_impressions,848,DE,"de_DE,en_US"
M62301,top_seller,8,DE,"de_DE,en_US"
M62301,random,0,DE,"de_DE,en_US"
M62305,pdp_impressions,9912,DE,"de_DE,en_US"
M62305,top_seller,271,DE,"de_DE,en_US"
M62305,random,0,DE,"de_DE,en_US"
M62306,pdp_impressions,1722,DE,"de_DE,en_US"
M62306,top_seller,128,DE,"de_DE,en_US"
M62306,random,0,DE,"de_DE,en_US"
M62584,pdp_impressions,858,DE,"de_DE,en_US"
M62584,top_seller,225,DE,"de_DE,en_US"
M62584,random,0,DE,"de_DE,en_US"
M634,pdp_impressions,3113,DE,"de_DE,en_US"
M634,top_seller,320,DE,"de_DE,en_US"
M634,random,0,DE,"de_DE,en_US"
M635,pdp_impressions,2346,DE,"de_DE,en_US"
M635,top_seller,48,DE,"de_DE,en_US"
M635,random,0,DE,"de_DE,en_US"
M64933,pdp_impressions,6058,DE,"de_DE,en_US"
M64933,top_seller,41,DE,"de_DE,en_US"
M64933,random,0,DE,"de_DE,en_US"
M64934,pdp_impressions,3043,DE,"de_DE,en_US"
M64934,top_seller,228,DE,"de_DE,en_US"
M64934,random,0,DE,"de_DE,en_US"
M64947,pdp_impressions,1552,DE,"de_DE,en_US"
M64947,top_seller,11,DE,"de_DE,en_US"
M64947,random,0,DE,"de_DE,en_US"
M65062,pdp_impressions,94,DE,"de_DE,en_US"
M65062,top_seller,284,DE,"de_DE,en_US"
M65062,random,0,DE,"de_DE,en_US"
M66923,pdp_impressions,17696,DE,"de_DE,en_US"
M66923,top_seller,44,DE,"de_DE,en_US"
M66923,random,0,DE,"de_DE,en_US"
M68726,pdp_impressions,2559,DE,"de_DE,en_US"
M68726,top_seller,129,DE,"de_DE,en_US"
M68726,random,0,DE,"de_DE,en_US"
M68727,pdp_impressions,4472,DE,"de_DE,en_US"
M68727,top_seller,42,DE,"de_DE,en_US"
M68727,random,0,DE,"de_DE,en_US"
M68854,pdp_impressions,2919,DE,"de_DE,en_US"
M68854,top_seller,36,DE,"de_DE,en_US"
M68854,random,0,DE,"de_DE,en_US"
M69408,pdp_impressions,3212,DE,"de_DE,en_US"
M69408,top_seller,163,DE,"de_DE,en_US"
M69408,random,0,DE,"de_DE,en_US"
M70208,pdp_impressions,322,DE,"de_DE,en_US"
M70208,top_seller,119,DE,"de_DE,en_US"
M70208,random,0,DE,"de_DE,en_US"
M719,pdp_impressions,4053,DE,"de_DE,en_US"
M719,top_seller,118,DE,"de_DE,en_US"
M719,random,0,DE,"de_DE,en_US"
M72843,pdp_impressions,1523,DE,"de_DE,en_US"
M72843,top_seller,249,DE,"de_DE,en_US"
M72843,random,0,DE,"de_DE,en_US"
M72844,pdp_impressions,3105,DE,"de_DE,en_US"
M72844,top_seller,98,DE,"de_DE,en_US"
M72844,random,0,DE,"de_DE,en_US"
M72878,pdp_impressions,151,DE,"de_DE,en_US"
M72878,top_seller,208,DE,"de_DE,en_US"
M72878,random,0,DE,"de_DE,en_US"
M72933,pdp_impressions,530,DE,"de_DE,en_US"
M72933,top_seller,56,DE,"de_DE,en_US"
M72933,random,0,DE,"de_DE,en_US"
M72935,pdp_impressions,2804,DE,"de_DE,en_US"
M72935,top_seller,36,DE,"de_DE,en_US"
M72935,random,0,DE,"de_DE,en_US"
M72937,pdp_impressions,199,DE,"de_DE,en_US"
M72937,top_seller,5,DE,"de_DE,en_US"
M72937,random,0,DE,"de_DE,en_US"
M72938,pdp_impressions,1341,DE,"de_DE,en_US"
M72938,top_seller,74,DE,"de_DE,en_US"
M72938,random,0,DE,"de_DE,en_US"
M72939,pdp_impressions,834,DE,"de_DE,en_US"
M72939,top_seller,105,DE,"de_DE,en_US"
M72939,random,0,DE,"de_DE,en_US"
M72940,pdp_impressions,268,DE,"de_DE,en_US"
M72940,top_seller,94,DE,"de_DE,en_US"
M72940,random,0,DE,"de_DE,en_US"
M72942,pdp_impressions,270,DE,"de_DE,en_US"
M72942,top_seller,73,DE,"de_DE,en_US"
M72942,random,0,DE,"de_DE,en_US"
M72943,pdp_impressions,1726,DE,"de_DE,en_US"
M72943,top_seller,62,DE,"de_DE,en_US"
M72943,random,0,DE,"de_DE,en_US"
M72944,pdp_impressions,1268,DE,"de_DE,en_US"
M72944,top_seller,240,DE,"de_DE,en_US"
M72944,random,0,DE,"de_DE,en_US"
M72945,pdp_impressions,182,DE,"de_DE,en_US"
M72945,top_seller,34,DE,"de_DE,en_US"
M72945,random,0,DE,"de_DE,en_US"
M731,pdp_impressions,10241,DE,"de_DE,en_US"
M731,top_seller,50,DE,"de_DE,en_US"
M731,random,0,DE,"de_DE,en_US"
M74815,pdp_impressions,1871,DE,"de_DE,en_US"
M74815,top_seller,35,DE,"de_DE,en_US"
M74815,random,0,DE,"de_DE,en_US"
M74907,pdp_impressions,3553,DE,"de_DE,en_US"
M74907,top_seller,61,DE,"de_DE,en_US"
M74907,random,0,DE,"de_DE,en_US"
M74966,pdp_impressions,3352,DE,"de_DE,en_US"
M74966,top_seller,223,DE,"de_DE,en_US"
M74966,random,0,DE,"de_DE,en_US"
M74972,pdp_impressions,795,DE,"de_DE,en_US"
M74972,top_seller,207,DE,"de_DE,en_US"
M74972,random,0,DE,"de_DE,en_US"
M74974,pdp_impressions,3194,DE,"de_DE,en_US"
M74974,top_seller,247,DE,"de_DE,en_US"
M74974,random,0,DE,"de_DE,en_US"
M75071,pdp_impressions,450,DE,"de_DE,en_US"
M75071,top_seller,91,DE,"de_DE,en_US"
M75071,random,0,DE,"de_DE,en_US"
M75601,pdp_impressions,2086,DE,"de_DE,en_US"
M75601,top_seller,158,DE,"de_DE,en_US"
M75601,random,0,DE,"de_DE,en_US"
M75685,pdp_impressions,1681,DE,"de_DE,en_US"
M75685,top_seller,43,DE,"de_DE,en_US"
